morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
e_ku_xolelan_is_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
i_mi_dla	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
.	Punc	PUNC	Punc	PUNC
U_kw_az_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	SC1a_OC15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	SC2ps_OC15_VRoot_CausExt_VerbTerm
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
ngo_ku_banzi	AdvPre_RelConc15_RelStem	AdvPre_BPre15_NStem	AdvPre_RelConc15_RelStem	AdvPre_BPre15_NStem
_	Punc		Punc	
sebenz_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
i_in_dlel_a	NPrePre10_BPre10_NStem	SC4_BPre9_VRoot_VerbTerm	NPrePre10_BPre10_NStem	SC4_BPre9_VRoot_VerbTerm
zo_kw_az_is_a	PossConc10_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm
i_i_Komiti	NPrePre10_BPre10_NStem	NPrePre4_BPre4_NStem	NPrePre10_BPre10_NStem	NPrePre4_NPre9_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc9_NStem	PossConc10_NPrePre9_NStem	PossConc6_NStem
,	Punc	PUNC	Punc	PUNC
a_ma_qela	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
aba_hlali	NPrePre2_BPre2_NStem	BPre2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
i_zi_phath_a__ma_ndla	NPrePre8_BPre8_NStem_NStem	SC4_OC4_VRoot_VerbTerm_BPre6_NStem	NPrePre8_BPre8_NStem_NStem	SC4_OC7_VRoot_VerbTerm_BPre6_NStem
zo_m_thom_nyama	PossConc8_NPrePre3_BPre3_NStem	AdvPre_BPre3_NStem_NStem	PossConc8_NPrePre3_BPre3_NStem	NStem_BPre3_NStem_NStem
ne_e_n_kokeli	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_LocPre_BPre9_NStem
ze_zim_vo	PossConc8_NPrePre8_BPre8_NStem	PossConc9_BPre3_NStem	PossConc8_NPrePre8_BPre8_NStem	PossConc9_NPre10_NStem
ngo_ku_th_i	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_OC15_VRoot_VerbTerm
ku_z_a	SC15_AuxVStem	BPre15_VRoot_VerbTerm	SC15_AuxVStem	BPre15_VRoot_VerbTerm
ku_qhuty_w_a	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
i_n_kqubo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye__CBP	PossConc9_NPrePre9_Abbr	PossConc9_Abbr	PossConc9_NPrePre9_Abbr	PossConc9_Abbr
.	Punc	PUNC	Punc	PUNC
Ema_phandle_ni	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NPrePre6_BPre6_NStem_LocSuf	BPre6_NStem_LocSuf
ba_ng_aba	CopPre_Pot_Cop	PossConc2_AdvPre_NStem	CopPre_Pot_Cop	PossConc2_Pot_NStem
ne_e_wadi	CopPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem	CopPre_NPrePre10_BPre10_NStem	AdvPre_LocPre_NStem
ezin_kulu	AdjPref10_AdjStem	BPre10_NStem	AdjPref10_AdjStem	BPre10_NStem
na_ba_ntu	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
aba_tyal_w_e	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	NegPre_VRoot_PassExt_VerbTerm
ku_yo	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9
yo_nke	QuantConc9_QuantStem	QuantConc4_QuantStem	QuantConc9_QuantStem	QuantConc4_Adv
loo	Dem9_Pos2	CDEM03	Dem9_Pos2	CDEM01
lali	NStem	CDEM05	NStem	NStem
okanye	Conj	Conj	Conj	Conj
i_fama	NPrePre9_NStem	NPrePre4_NStem	NPrePre9_NStem	NPre9_NStem
.	Punc	PUNC	Punc	PUNC
I_m_balwa	CopPre_RelStem	NPrePre4_BPre3_NStem	CopPre_RelStem	NPrePre9_BPre9_NStem
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
i_mi_butho	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_sebenz_a_yo	RelConc4_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf	RelConc4_VRoot_VerbTerm_RelSuf	LocPre_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
I_lali	NPrePre5_NStem	NPre9_NStem	NPrePre5_NStem	BPre9_NStem
nga_nye	AdvPre_EnumStem	AdvPre_AdjStem	AdvPre_EnumStem	AdvPre_AdjStem
okanye	Conj	Conj	Conj	Conj
i_qela	NPrePre5_BPre5_NStem	NPrePre4_NStem	NPrePre5_BPre5_NStem	NPrePre4_NStem
le_e_fama	PossConc5_NPrePre10_BPre10_NStem	PossConc5_LocPre_NStem	PossConc5_NPrePre10_BPre10_NStem	RelConc4_NPrePre6_NStem
ku_funek_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
li_nyul_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
u_m_thunywa	NPrePre1_BPre1_NStem	NPrePre3_BPre3_NStem	NPrePre1_BPre1_NStem	NPrePre3_BPre1_NStem
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
a_khonz_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
kw_i_Komiti	LocPre_NPrePre9_NStem	PossConc15_BPre9_NStem	LocPre_NPrePre9_NStem	PossConc15_NPre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
I_n_tliziyo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
yo_M_gaqo__si_se_ko	PossConc9_NPrePre3_BPre3_NStem_BPre7_NStem	PossConc4_BPre3_NStem_BPre7_PossConc7_RelSuf	PossConc9_NPrePre3_BPre3_NStem_BPre7_NStem	PossConc4_BPre3_NStem_BPre7_PossConc7_RelSuf
ng_u_M_thetho	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem
Oyil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf
wa_Ma_lungelo	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem
.	Punc	PUNC	Punc	PUNC
U_M_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
Oyil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_PronStem9	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf
wa_Ma_lungelo	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem
u_phakamis_a	SC3_VRoot_VerbTerm	SC2ps_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
a_ma_lungelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
abo	PossConc6_PronStem2	CDEM02	PossConc6_PronStem2	CDEM02
bo_nke	QuantConc2_QuantStem	QuantConc2_NStem	QuantConc2_QuantStem	BPre2_Adv
aba_hlali	NPrePre2_BPre2_NStem	NegPre_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
na_be_mi	AdvPre_NPrePre2_BPre2_NStem	AdvPre_PossConc2_PronStem1	AdvPre_NPrePre2_BPre2_NStem	AdvPre_PossConc2_PronStem1
okuba	PossConc6_Conj	Conj	PossConc6_Conj	Conj
ba_phath_w_e	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm
ng_oku_fan_a_yo	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_VerbTerm_PronStem9	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_VerbTerm_NStem
na_nge_si_dima	AdvPre_AdvPre_NPrePre7_BPre7_NStem	AdvPre_AdvPre_BPre7_NStem	AdvPre_AdvPre_NPrePre7_BPre7_NStem	AdvPre_AdvPre_BPre7_NStem
ku_nga_kheth_w_a	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm
ng_oko_hlanga	AdvPre_AdvPre_NStem	AdvPre_RelConc15_NStem	AdvPre_AdvPre_NStem	AdvPre_BPre15_NStem
,	Punc	PUNC	Punc	PUNC
i_si_ni	NPrePre7_BPre7_NStem	NPrePre4_BPre7_Interrog	NPrePre7_BPre7_NStem	NPrePre4_BPre7_Interrog
,	Punc	PUNC	Punc	PUNC
u_bu_tyebi	NPrePre14_BPre14_NStem	NPrePre1_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre1_BPre14_NStem
okanye	Conj	Conj	Conj	Conj
i_wo_ng_a	NPrePre5_NStem	SC4_PronStem6_Pot_VerbTerm	NPrePre5_NStem	SC4_Fut_AdvPre_VerbTerm
.	Punc	PUNC	Punc	PUNC
I__Municipal	NPrePre9_Foreign	NPrePre4_ProperName	NPrePre9_Foreign	NPrePre4_NStem
Structures	Foreign	ProperName	Foreign	ProperName
Act	Foreign	Foreign	Foreign	ProperName
,	Punc	PUNC	Punc	PUNC
1998	Num	NUM	Num	NUM
i_phawul_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
u_kuba	Conj	NPrePre1a_NStem	Conj	NPrePre1a_NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_ne_lungelo	CopPre_CopPre_NPrePre5_NStem	NStem_NStem_NStem	CopPre_CopPre_NPrePre5_NStem	NPrePre1a_AdvPre_NStem
lo_ku_chith_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	SC15_OC15_VRoot_VerbTerm
i_Komiti	NPrePre9_NStem	NPre9_NStem	NPrePre9_NStem	NPre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
xa	Conj	Conj	Conj	Adv
i_silel_a	SC7_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC9_VRoot_VerbTerm
e_ku_fez_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_VerbTerm
i_n_jongo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ya_yo	PossConc9_PronStem9	PossConc4_PronStem9	PossConc9_PronStem9	PossConc9_PronStem9
.	Punc	PUNC	Punc	PUNC
Oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
kw_enz_iw_a	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ngakumbi	Adv	Adv	Adv	Adv
xa	Conj	Adv	Conj	Adv
i_Komiti	NPrePre9_NStem	NPrePre4_NStem	NPrePre9_NStem	NPre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_NStem	PossConc9_NPrePre9_NStem	PossConc9_NStem
i_nga_wu_phumez_a_nga	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre	SC4_Pot_OC3_VRoot_VerbTerm_NegPre	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre	SC9_Pot_OC3_VRoot_VerbTerm_NegPre
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
wa_yo	PossConc3_PronStem4	PossConc3_PronStem9	PossConc3_PronStem4	PossConc3_PronStem9
.	Punc	PUNC	Punc	PUNC
Yi_n_to_ni	CopPre_BPre9_NStem_InterrogSuf	CopPre_BPre9_NStem_LocSuf	CopPre_BPre9_NStem_InterrogSuf	CopPre_BPre9_PronStem8_LocSuf
o_y_enz_a_yo	RelConc1_OC9_VRoot_VerbTerm_RelSuf	SC1_OC4_VRoot_VerbTerm_RelSuf	RelConc1_OC9_VRoot_VerbTerm_RelSuf	SC6_CopPre_VRoot_VerbTerm_RelSuf
e_kw_enz_a	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	PossConc6_OC15_VRoot_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	PossConc6_BPre15_VRoot_VerbTerm
ku_be_nzima	CopPre_CopPre_RelStem	BPre15_AuxVStem_Adv	CopPre_CopPre_RelStem	BPre15_BPre2_NStem
u_ku_theth_a	NPrePre15_BPre15_VRoot_VerbTerm	SC3_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
?	Punc	PUNC	Punc	PUNC
Fund_a	VRoot_VerbTerm	Foreign_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
u_fundo__nzulu	NPrePre11_NStem_NStem	NPrePre1a_NStem_NStem	NPrePre11_NStem_NStem	NPrePre1a_NStem_NStem
olu_landel_a_yo	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf
ma_lunga	Adv	BPre6_NStem	Adv	BPre6_NStem
ne_si_ganeko	AdvPre_NPrePre7_BPre7_NStem	NStem_NStem_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem
.	Punc	PUNC	Punc	PUNC
U_M_BUZO	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
2	Num	NUM	Num	NUM
Y_e_yi_phi	CopPre_RelConc9_EnumConc9_EnumStem	CopPre_LocPre_CopPre_EnumStem	CopPre_RelConc9_EnumConc9_EnumStem	SC9_LocPre_OC9_EnumStem
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_AuxVStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_AuxVStem
e_balulek_il_e_yo	RelConc4_VRoot_Perf_VerbTerm_RelSuf	AdvPre_VRoot_ApplExt_VerbTerm_RelSuf	RelConc4_VRoot_Perf_VerbTerm_RelSuf	SC6_VRoot_ApplExt_VerbTerm_RelSuf
e_ku_funek_a	RelConc9_SC15_VRoot_VerbTerm	PossConc6_BPre15_VRoot_VerbTerm	RelConc9_SC15_VRoot_VerbTerm	LocPre_OC15_VRoot_VerbTerm
i_qulath_w_e	NPrePre4_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	NPrePre4_VRoot_PassExt_VerbTerm	SC4_VRoot_PassExt_VerbTerm
kw_i__P_MS	LocPre_NPrePre9_Abbr	PossConc15_BPre9_Abbr_Abbr	LocPre_NPrePre9_Abbr	PossConc15_NPrePre4_Abbr_Abbr
?	Punc	PUNC	Punc	PUNC
U_bu_me	NPrePre14_BPre14_NStem	NPrePre3_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre1a_BPre14_NStem
bo_lawulo	PossConc14_NPrePre11_BPre11_NStem	BPre2a_NStem	PossConc14_NPrePre11_BPre11_NStem	BPre2a_NStem
l_oku_si_ngqong_il_e_yo	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	SC5_RelConc15_OC7_VRoot_ApplExt_VerbTerm_Fut	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc5_RelConc15_SC7_VRoot_VerbExt_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
U_phuhliso	NPrePre11_NStem	NPrePre1a_NStem	NPrePre11_NStem	NPrePre1a_NStem
olu_ne_e_m_pembelelo	RelConc11_AdvPre_NPrePre9_BPre10_NStem	AdvPre_NStem_NStem_NStem_NStem	RelConc11_AdvPre_NPrePre9_BPre10_NStem	RelConc11_AdvPre_LocPre_NPre9_NStem
z_oku_si_ngqong_il_e_yo	PossConc10_RelConc15_SC1pp_VRoot_Perf_VerbTerm_RelSuf	VRoot_RelConc15_OC7_VRoot_ApplExt_VerbTerm_PronStem9	PossConc10_RelConc15_SC1pp_VRoot_Perf_VerbTerm_RelSuf	AdvPre_RelConc15_OC7_VRoot_ApplExt_VerbTerm_PronStem9
oku_mandundu	RelConc15_RelStem	RelConc15_NStem	RelConc15_RelStem	RelConc15_NStem
okanye	Conj	Conj	Conj	Conj
okwa_s_e_ku_hlal_e_ni	RelConc15_PossConc15_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	RelConc15_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf	RelConc15_PossConc15_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	RelConc15_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf
ku_fun_a	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
u_ku_phenjelel_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC3_OC15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	SC3_BPre15_VRoot_PassExt_VerbTerm
y_i_n_kxaso	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem
e_ku_phucul_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf
i_in_gingqi	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem
ezi_nxulumen_e_yo	RelConc10_VRoot_VerbTerm_RelSuf	RelConc8_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
U_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
kwa_ba_hlali	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
be_n_gingqi	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem
ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre1_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem
ka_masipala	PossKA_NStem	AdvPre_NStem	PossKA_NStem	AdvPre_NStem
ku_qinisek_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	BPre15_VRoot_CausExt_PassExt_VerbTerm
ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre1_NStem
we_e_Komiti	PossConc1_NPrePre10_BPre10_NStem	PossConc3_LocPre_NStem	PossConc1_NPrePre10_BPre10_NStem	PossConc3_LocPre_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc9_NStem	PossConc10_NPrePre9_NStem	PossConc6_NStem
kwaye	Conj	Adv	Conj	Conj
ku_kho	CopPre_Adv	LocPre_PronStem17	CopPre_Adv	LocPre_PronStem17
i_m_funeko	NPrePre9_BPre9_NStem	NPrePre4_BPre3_NStem	NPrePre9_BPre9_NStem	NPrePre4_BPre3_NStem
e_s_e_m_thethw_eni	RelConc9_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_PreLocs_LocPre_BPre3_NStem_LocSuf	RelConc9_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	LocPre_PreLocs_LocPre_BPre3_NStem_LocSuf
yo_kuba	PossConc9_Conj	PossConc9_NStem	PossConc9_Conj	PronStem9_NStem
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
abandakanye	SC1a_VRoot_VerbTerm	NStem	SC1a_VRoot_VerbTerm	NStem
aba_hlali	NPrePre2_BPre2_NStem	RelConc2a_NStem	NPrePre2_BPre2_NStem	RelConc2a_NStem
be_n_gingqi	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem
,	Punc	PUNC	Punc	PUNC
kw_i_i_Komiti	LocPre_NPrePre10_BPre10_NStem	PossConc15_NPrePre4_NPrePre4_NStem	LocPre_NPrePre10_BPre10_NStem	PossConc15_NPre9_NPre9_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc3_NStem	PossConc10_NPrePre9_NStem	PossConc9_NStem
,	Punc	PUNC	Punc	PUNC
e_ku_m_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
i_i__K_PI	NPrePre10_BPre10_Abbr	NPrePre4_NPrePre4_BPre5_Abbr	NPrePre10_BPre10_Abbr	NPrePre4_NPre9_Abbr_Abbr
ne_e_thagethi	AdvPre_NPrePre10_BPre10_NStem	NStem_NStem_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_LocPre_NStem
zo_kw_enz_iw_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc15_OC15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm
ko_m_sebenzi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_BPre1_NStem	PossConc15_NPrePre3_BPre3_NStem	PossConc15_BPre3_NStem
kw_a_kunye	AdvPre_Conj	SC15_VerbTerm_Adv	AdvPre_Conj	PossConc15_VerbTerm_Adv
no_ku_qinisek_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_OC15_VRoot_CausExt_VerbTerm
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	SC1_OC15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
kwa_ba_hlali	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
e_ku_bek_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_OC15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_VerbTerm
e_sw_eni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
na_s_e_ku_hlel_e_ni	AdvPre_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf
ng_oku_tsha	AdvPre_AdjPref15_AdjStem	AdvPre_AdjPref15_NStem	AdvPre_AdjPref15_AdjStem	AdvPre_AdjPref15_NStem
oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
.	Punc	PUNC	Punc	PUNC
Ahlaziy_e	SC6_VRoot_VerbTerm	VRoot_VerbTerm	SC6_VRoot_VerbTerm	Intrans_VerbTerm
rhoqo	Ideoph	NStem	Ideoph	Adv
i_in_gxelo	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem	NPrePre10_BPre10_NStem	NPrePre9_BPre9_NStem
ngo_ku_qokelel_w_a	AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	AdvPre_OC15_VRoot_PassExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_VRoot_PassExt_VerbTerm
