morphemes	target_surface_gold	prediction_surface_gold	target_surface_pred	prediction_surface_pred
ku_fanel_ek_ile	SC15_VRoot_NeutExt_Perf_VerbTerm	SC15_VRoot_NeutExt_Perf	SC15_VRoot_NeutExt_Perf_VerbTerm	SC15_VRoot_NeutExt_Perf
,	Punc	PUNC	Punc	PUNC
e_ku_xolelan_is_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
i_mi_dla	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
.	Punc	PUNC	Punc	PUNC
U_kw_az_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre15_BPre15_VRoot_CausExt_VerbTerm
aba_ntu	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
ngo_ku_banzi	AdvPre_RelConc15_RelStem	AdvPre_BPre15_RelStem	AdvPre_RelConc15_RelStem	AdvPre_BPre15_RelStem
_	Punc		Punc	
sebenz_is_a	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm	VRoot_CausExt_VerbTerm
i_in_dlel_a	NPrePre10_BPre10_NStem	NPrePre10_BPre10_VRoot_VerbTerm	NPrePre10_BPre10_NStem	NPrePre10_BPre10_VRoot_VerbTerm
zo_kw_az_is_a	PossConc10_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	PossConc10_BPre15_VRoot_CausExt_VerbTerm
i_i_Komiti	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc10_ProperName	PossConc10_NPrePre9_NStem	PossConc10_ProperName
,	Punc	PUNC	Punc	PUNC
a_ma_qela	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
aba_hlali	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
,	Punc	PUNC	Punc	PUNC
i_zi_phath_a__ma_ndla	NPrePre8_BPre8_NStem_NStem	NPrePre8_ReflPre_VRoot_NPrePre6_BPre6_NStem	NPrePre8_BPre8_NStem_NStem	NPrePre8_BPre8_NStem_VerbTerm_BPre6_NStem
zo_m_thom_nyama	PossConc8_NPrePre3_BPre3_NStem	PossConc10_BPre3_NStem_NStem	PossConc8_NPrePre3_BPre3_NStem	PossConc10_BPre3_NStem_NStem
ne_e_n_kokeli	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_BPre9_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre10_BPre9_NStem
ze_zim_vo	PossConc8_NPrePre8_BPre8_NStem	PossConc10_BPre8_NStem	PossConc8_NPrePre8_BPre8_NStem	PossConc10_BPre8_NStem
ngo_ku_th_i	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_BPre15_VRoot_VerbTerm
ku_z_a	SC15_AuxVStem	SC15_VRoot_VerbTerm	SC15_AuxVStem	SC15_VRoot_VerbTerm
ku_qhuty_w_a	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
i_n_kqubo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ye__CBP	PossConc9_NPrePre9_Abbr	PossConc9_Abbr	PossConc9_NPrePre9_Abbr	PossConc9_Abbr
.	Punc	PUNC	Punc	PUNC
Ema_phandle_ni	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_NPrePre9_LocSuf	LocPre_NPrePre6_BPre6_NStem_LocSuf	LocPre_Adv_LocSuf
ba_ng_aba	CopPre_Pot_Cop	CopPre_CopPre_CDEM02	CopPre_Pot_Cop	CopPre_CopPre_CDEM02
ne_e_wadi	CopPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_NStem	CopPre_NPrePre10_BPre10_NStem	AdvPre_PossConc6_NStem
ezin_kulu	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem	AdjPref10_AdjStem
na_ba_ntu	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
aba_tyal_w_e	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm	RelConc2_VRoot_PassExt_VerbTerm
ku_yo	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9	LocPre_PronStem9
yo_nke	QuantConc9_QuantStem	QuantConc4_QuantStem	QuantConc9_QuantStem	QuantConc4_QuantStem
loo	Dem9_Pos2	CDEM03	Dem9_Pos2	CDEM03
lali	NStem	NStem	NStem	NStem
okanye	Conj	Conj	Conj	Conj
i_fama	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem
.	Punc	PUNC	Punc	PUNC
I_m_balwa	CopPre_RelStem	NPrePre9_BPre9_NStem	CopPre_RelStem	NPrePre9_BPre9_NStem
ka_khulu	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem	AdvPre_AdjStem
i_mi_butho	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_sebenz_a_yo	RelConc4_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf	RelConc4_VRoot_VerbTerm_RelSuf	RelConc9_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
I_lali	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem	NPrePre5_NStem
nga_nye	AdvPre_EnumStem	AdvPre_EnumStem	AdvPre_EnumStem	AdvPre_EnumStem
okanye	Conj	Conj	Conj	Conj
i_qela	NPrePre5_BPre5_NStem	NPrePre5_NStem	NPrePre5_BPre5_NStem	NPrePre5_NStem
le_e_fama	PossConc5_NPrePre10_BPre10_NStem	PossConc5_NPrePre9_NStem	PossConc5_NPrePre10_BPre10_NStem	PossConc5_LocPre_NStem
ku_funek_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
li_nyul_e	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm	SC5_VRoot_VerbTerm
u_m_thunywa	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem	NPrePre1_BPre1_NStem
u_kuba	Conj	CopPre_Conj	Conj	NPrePre15_Conj
a_khonz_e	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm	SC1_VRoot_VerbTerm	SC6_VRoot_VerbTerm
kw_i_Komiti	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem	LocPre_NPrePre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_ProperName	PossConc9_NPrePre9_NStem	PossConc9_NStem
.	Punc	PUNC	Punc	PUNC
I_n_tliziyo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
yo_M_gaqo__si_se_ko	PossConc9_NPrePre3_BPre3_NStem_BPre7_NStem	PossConc9_BPre3_NStem_BPre7_Pro_PronStem15	PossConc9_NPrePre3_BPre3_NStem_BPre7_NStem	PossConc9_BPre3_NStem_BPre7_Pro_PronStem15
ng_u_M_thetho	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre3_BPre3_NStem
Oyil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	RelConc15_PassExt_VerbTerm_RelSuf
wa_Ma_lungelo	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem
.	Punc	PUNC	Punc	PUNC
U_M_thetho	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
Oyil_w_a_yo	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf	RelConc3_VRoot_PassExt_VerbTerm_RelSuf	VRoot_PassExt_VerbTerm_RelSuf
wa_Ma_lungelo	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem	PossConc3_NPrePre6_BPre6_NStem	PossConc3_BPre6_NStem
u_phakamis_a	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm	SC3_VRoot_VerbTerm
a_ma_lungelo	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem	NPrePre6_BPre6_NStem
abo	PossConc6_PronStem2	CDEM02	PossConc6_PronStem2	CDEM02
bo_nke	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem	QuantConc2_QuantStem
aba_hlali	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
na_be_mi	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem	AdvPre_NPrePre2_BPre2_NStem	AdvPre_BPre2_NStem
okuba	PossConc6_Conj	Conj	PossConc6_Conj	Conj
ba_phath_w_e	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm	SC2_VRoot_PassExt_VerbTerm
ng_oku_fan_a_yo	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf	AdvPre_RelConc15_VRoot_VerbTerm_RelSuf
na_nge_si_dima	AdvPre_AdvPre_NPrePre7_BPre7_NStem	AdvPre_AdvPre_BPre7_NStem	AdvPre_AdvPre_NPrePre7_BPre7_NStem	AdvPre_AdvPre_BPre7_NStem
ku_nga_kheth_w_a	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm	SC15_Pot_VRoot_PassExt_VerbTerm
ng_oko_hlanga	AdvPre_AdvPre_NStem	AdvPre_AdvPre_BPre11	AdvPre_AdvPre_NStem	AdvPre_AdvPre_NStem
,	Punc	PUNC	Punc	PUNC
i_si_ni	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem	NPrePre7_BPre7_NStem
,	Punc	PUNC	Punc	PUNC
u_bu_tyebi	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem
okanye	Conj	Conj	Conj	Conj
i_wo_ng_a	NPrePre5_NStem	SC9_OC6_VRoot_VerbTerm	NPrePre5_NStem	SC9_OC6_NegPre_VerbTerm
.	Punc	PUNC	Punc	PUNC
I__Municipal	NPrePre9_Foreign	NPrePre9_Foreign	NPrePre9_Foreign	NPrePre9_Foreign
Structures	Foreign	Foreign	Foreign	Foreign
Act	Foreign	Foreign	Foreign	Foreign
,	Punc	PUNC	Punc	PUNC
1998	Num	NUM	Num	NUM
i_phawul_a	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC9_VRoot_VerbTerm
u_kuba	Conj	CopPre_Conj	Conj	Conj_Conj
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
u_ne_lungelo	CopPre_CopPre_NPrePre5_NStem	CopPre_CopPre_NStem	CopPre_CopPre_NPrePre5_NStem	CopPre_CopPre_NStem
lo_ku_chith_a	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm	PossConc5_NPrePre15_BPre15_VRoot_VerbTerm	PossConc5_BPre15_VRoot_VerbTerm
i_Komiti	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_ProperName	PossConc9_NPrePre9_NStem	PossConc9_NStem
xa	Conj	Conj	Conj	Conj
i_silel_a	SC7_VRoot_VerbTerm	SC9_VRoot_VerbTerm	SC7_VRoot_VerbTerm	SC9_VRoot_VerbTerm
e_ku_fez_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
i_n_jongo	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
ya_yo	PossConc9_PronStem9	PossConc9_PronStem9	PossConc9_PronStem9	PossConc9_PronStem9
.	Punc	PUNC	Punc	PUNC
Oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
kw_enz_iw_a	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm	SC15_VRoot_PassExt_VerbTerm
ngakumbi	Adv	Adv	Adv	Adv
xa	Conj	Conj	Conj	Conj
i_Komiti	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem	NPrePre9_NStem
ye_Wadi	PossConc9_NPrePre9_NStem	PossConc9_ProperName	PossConc9_NPrePre9_NStem	PossConc9_NStem
i_nga_wu_phumez_a_nga	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre	SC9_NegPre_OC3_VRoot_VerbTerm_NegPre
u_m_sebenzi	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
wa_yo	PossConc3_PronStem4	PossConc3_PronStem9	PossConc3_PronStem4	PossConc3_PronStem9
.	Punc	PUNC	Punc	PUNC
Yi_n_to_ni	CopPre_BPre9_NStem_InterrogSuf	CopPre_BPre9_NStem_InterrogSuf	CopPre_BPre9_NStem_InterrogSuf	CopPre_BPre9_NStem_InterrogSuf
o_y_enz_a_yo	RelConc1_OC9_VRoot_VerbTerm_RelSuf	RelConc1_OC9_VRoot_VerbTerm_RelSuf	RelConc1_OC9_VRoot_VerbTerm_RelSuf	RelConc1_OC9_VRoot_VerbTerm_RelSuf
e_kw_enz_a	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	RelConc9_BPre15_VRoot_VerbTerm	LocPre_NPrePre15_BPre15_VRoot_VerbTerm	RelConc9_BPre15_VRoot_VerbTerm
ku_be_nzima	CopPre_CopPre_RelStem	CopPre_CopPre_RelStem	CopPre_CopPre_RelStem	CopPre_CopPre_RelStem
u_ku_theth_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
?	Punc	PUNC	Punc	PUNC
Fund_a	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm	VRoot_VerbTerm
u_fundo__nzulu	NPrePre11_NStem_NStem	NPrePre11_NStem_NStem	NPrePre11_NStem_NStem	NPrePre11_NStem_NStem
olu_landel_a_yo	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf	RelConc11_VRoot_VerbTerm_RelSuf
ma_lunga	Adv	BPre6_NStem	Adv	BPre6_NStem
ne_si_ganeko	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem	AdvPre_NPrePre7_BPre7_NStem	AdvPre_BPre7_NStem
.	Punc	PUNC	Punc	PUNC
U_M_BUZO	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem	NPrePre3_BPre3_NStem
2	Num	NUM	Num	NUM
Y_e_yi_phi	CopPre_RelConc9_EnumConc9_EnumStem	CopPre_RelConc9_EnumConc9_EnumStem	CopPre_RelConc9_EnumConc9_EnumStem	CopPre_RelConc9_EnumConc9_EnumStem
i_mi_ba	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem	NPrePre4_BPre4_NStem
e_balulek_il_e_yo	RelConc4_VRoot_Perf_VerbTerm_RelSuf	RelConc9_VRoot_Perf_VerbTerm_RelSuf	RelConc4_VRoot_Perf_VerbTerm_RelSuf	RelConc9_VRoot_Perf_VerbTerm_RelSuf
e_ku_funek_a	RelConc9_SC15_VRoot_VerbTerm	RelConc9_SC15_VRoot_VerbTerm	RelConc9_SC15_VRoot_VerbTerm	RelConc9_SC15_VRoot_VerbTerm
i_qulath_w_e	NPrePre4_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm	NPrePre4_VRoot_PassExt_VerbTerm	SC9_VRoot_PassExt_VerbTerm
kw_i__P_MS	LocPre_NPrePre9_Abbr	LocPre_NPrePre9_Abbr_Abbr	LocPre_NPrePre9_Abbr	LocPre_NPrePre9_Abbr_Abbr
?	Punc	PUNC	Punc	PUNC
U_bu_me	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem	NPrePre14_BPre14_NStem
bo_lawulo	PossConc14_NPrePre11_BPre11_NStem	PossConc14_BPre11	PossConc14_NPrePre11_BPre11_NStem	PossConc14_BPre11
l_oku_si_ngqong_il_e_yo	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc11_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
U_phuhliso	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem	NPrePre11_NStem
olu_ne_e_m_pembelelo	RelConc11_AdvPre_NPrePre9_BPre10_NStem	RelConc11_AdvPre_NPrePre10_BPre10_NStem	RelConc11_AdvPre_NPrePre9_BPre10_NStem	RelConc11_AdvPre_NPrePre9_BPre9_NStem
z_oku_si_ngqong_il_e_yo	PossConc10_RelConc15_SC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc10_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc10_RelConc15_SC1pp_VRoot_Perf_VerbTerm_RelSuf	PossConc10_RelConc15_OC1pp_VRoot_Perf_VerbTerm_RelSuf
oku_mandundu	RelConc15_RelStem	RelConc15_RelStem	RelConc15_RelStem	RelConc15_RelStem
okanye	Conj	Conj	Conj	Conj
okwa_s_e_ku_hlal_e_ni	RelConc15_PossConc15_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf	RelConc15_PossConc15_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf
ku_fun_a	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm	SC15_VRoot_VerbTerm
u_ku_phenjelel_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre15_BPre15_VRoot_PassExt_VerbTerm
y_i_n_kxaso	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem	CopPre_NPrePre9_BPre9_NStem
e_ku_phucul_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
i_in_gingqi	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem	NPrePre10_BPre10_NStem
ezi_nxulumen_e_yo	RelConc10_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf	RelConc10_VRoot_VerbTerm_RelSuf
.	Punc	PUNC	Punc	PUNC
U_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
kwa_ba_hlali	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
be_n_gingqi	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem
ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem
ka_masipala	PossKA_NStem	PossKA_NStem	PossKA_NStem	PossKA_NStem
ku_qinisek_is_w_a	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm	SC15_VRoot_CausExt_PassExt_VerbTerm
ku_m_sebenzi	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem	LocPre_NPrePre3_BPre3_NStem	LocPre_BPre3_NStem
we_e_Komiti	PossConc1_NPrePre10_BPre10_NStem	PossConc3_NPrePre9_NStem	PossConc1_NPrePre10_BPre10_NStem	PossConc3_LocPre_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc10_ProperName	PossConc10_NPrePre9_NStem	PossConc8_NStem
kwaye	Conj	Conj	Conj	Conj
ku_kho	CopPre_Adv	CopPre_Adv	CopPre_Adv	CopPre_Adv
i_m_funeko	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
e_s_e_m_thethw_eni	RelConc9_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	RelConc9_PreLocs_LocPre_BPre3_NStem_LocSuf	RelConc9_PreLoc-s_LocPre_NPrePre3_BPre3_NStem_LocSuf	RelConc9_PreLocs_LocPre_BPre3_NStem_LocSuf
yo_kuba	PossConc9_Conj	PossConc9_Conj	PossConc9_Conj	PossConc9_Conj
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem	NPrePre1a_NStem
abandakanye	SC1a_VRoot_VerbTerm	V	SC1a_VRoot_VerbTerm	V
aba_hlali	NPrePre2_BPre2_NStem	RelConc2_NStem	NPrePre2_BPre2_NStem	RelConc2_NStem
be_n_gingqi	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem	PossConc2_NPrePre9_BPre9_NStem	PossConc2_BPre9_NStem
,	Punc	PUNC	Punc	PUNC
kw_i_i_Komiti	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem	LocPre_NPrePre10_BPre10_NStem
ze_Wadi	PossConc10_NPrePre9_NStem	PossConc8_ProperName	PossConc10_NPrePre9_NStem	PossConc10_NStem
,	Punc	PUNC	Punc	PUNC
e_ku_m_is_e_ni	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf	LocPre_BPre15_VRoot_CausExt_VerbTerm_LocSuf
i_i__K_PI	NPrePre10_BPre10_Abbr	NPrePre10_BPre10_BPre10_Abbr	NPrePre10_BPre10_Abbr	NPrePre10_BPre10_Abbr_Abbr
ne_e_thagethi	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_NStem	AdvPre_NPrePre10_BPre10_NStem	AdvPre_NPrePre9_NStem
zo_kw_enz_iw_a	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc10_BPre15_VRoot_PassExt_VerbTerm	PossConc10_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc8_BPre15_VRoot_PassExt_VerbTerm
ko_m_sebenzi	PossConc15_NPrePre3_BPre3_NStem	PossConc15_BPre3_NStem	PossConc15_NPrePre3_BPre3_NStem	PossConc15_BPre3_NStem
kw_a_kunye	AdvPre_Conj	SC15_Past_Conj	AdvPre_Conj	CopPre_Past_Conj
no_ku_qinisek_is_a	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm	AdvPre_NPrePre15_BPre15_VRoot_CausExt_VerbTerm	AdvPre_BPre15_VRoot_CausExt_VerbTerm
u_ku_thath_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre15_BPre15_VRoot_VerbTerm
i_n_xaxheba	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem	NPrePre9_BPre9_NStem
kwa_ba_hlali	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem	PossConc15_NPrePre2_BPre2_NStem	PossConc15_BPre2_NStem
e_ku_bek_e_ni	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf	LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	LocPre_BPre15_VRoot_VerbTerm_LocSuf
e_sw_eni	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf	LocPre_NStem_LocSuf
na_s_e_ku_hlel_e_ni	AdvPre_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLoc-s_LocPre_NPrePre15_BPre15_VRoot_VerbTerm_LocSuf	AdvPre_PreLocs_LocPre_BPre15_VRoot_VerbTerm_LocSuf
ng_oku_tsha	AdvPre_AdjPref15_AdjStem	AdvPre_AdjPref15_AdjStem	AdvPre_AdjPref15_AdjStem	AdvPre_AdjPref15_AdjStem
oku	Dem15_Pos1	CDEM15	Dem15_Pos1	CDEM15
.	Punc	PUNC	Punc	PUNC
Ahlaziy_e	SC6_VRoot_VerbTerm	VRoot_VerbTerm	SC6_VRoot_VerbTerm	VRoot_VerbTerm
