morphemes	target	prediction
ku_ent_a	SC15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
si_ciniseko	BPre7_NStem	BPre7_NStem
kutsi	Conj	Conj
tin_kinga	BPre10_NStem	BPre10_NStem
ti_ya_khonj_w_a	SC8_Pres_VRoot_PassExt_VerbTerm	BPre8_PossConc9_BPre8_CopPre_VerbTerm
,	Punc	Punc
phindz_e	VRoot_VerbTerm	NStem_VerbTerm
ti_bik_w_e	SC8_VRoot_PassExt_VerbTerm	BPre8_Conj_CopPre_VerbTerm
ku_ma_khansela	LocPre_BPre6_NStem	LocPre_BPre6_NStem
a_bo	PossConc6_PronStem2	VerbTerm_PronStem2
,	Punc	Punc
ba_phindz_e	BPre2_VRoot_VerbTerm	AuxVStem_NStem_VerbTerm
ba_bhek_e	SC2a_VRoot_VerbTerm	AuxVStem_NStem_VerbTerm
kutsi	Conj	Conj
ti_tawu_sonjulul_w_a	SC10_Fut_VRoot_PassExt_VerbTerm	BPre8_Fut_Conj_CopPre_VerbTerm
.	Punc	Punc
ku_ku_at_i	BPre15_SC15_VRoot_VerbTerm	LocPre_LocPre_NStem_VerbTerm
ku_ent_a	BPre15_VRoot_VerbTerm	LocPre_Adv_VerbTerm
na_e_ma_khono	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
<?unk?>_<?unk?>	RelConc2_NStem	NStem_NStem
be_tiko	PossConc2_NStem	AuxVStem_NStem
.	Punc	Punc
lu_phawu	BPre11_NStem	BPre11_NStem
lolu_vam_ile	RelConc11_VRoot_Perf	Dem11_Conj_Perf
lwa_to	PossConc11_NStem	PossConc11_PronStem10
to_nkhe	QuantConc10_QuantStem	PronStem10_QuantStem
ti_kolo	BPre8_NStem	BPre8_NStem
leti_<?unk?>_w_e	RelConc10_VRoot_PassExt_VerbTerm	Dem10_NStem_CopPre_VerbTerm
ka_hle	AdvPre_AdjStem	AdvPre_AdjStem
bu_holi	BPre14_NStem	BPre14_NStem
.	Punc	Punc
li_tiko	NPre5_NStem	BPre5_NStem
le_te_m_fundvo	PossConc5_PossConc8_BPre3_NStem	RelConc4_PossConc8_BPre3_NStem
lesi_sekelo	RelConc7_NStem	Dem7_NStem
ka_mu_va	AdvPre_BPre1_Adv	AdvPre_BPre3_Adv
nje	Adv	Adv
le_tful_e	SC5_VRoot_VerbTerm	RelConc4_Num_VerbTerm
lu_hlelo	BPre11_NStem	BPre11_NStem
lwa_ku_lingan_is_a	PossConc11_BPre15_VRoot_CausExt_VerbTerm	PossConc11_LocPre_Abbr_CausExt_VerbTerm
e_ma_khono	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
<?unk?>_<?unk?>	RelConc2_NStem	NStem_NStem
kanye	Adv	Conj
na_ma_<?unk?>	AdvPre_BPre6_NStem	AdvPre_BPre6_NStem
<?unk?>_<?unk?>	RelConc2_NStem	NStem_NStem
.	Punc	Punc
lo_lu_hlolo	Dem1_BPre11_NStem	PronStem5_BPre11_NStem
lu_tawu_phindz_e	SC11_Fut_Intrans_VerbTerm	BPre11_Fut_NStem_VerbTerm
lu_site	BPre11_NStem	BPre11_NStem
ku_khomb_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
laba_nga_sebent_i	RelConc2_NegPre_VRoot_VerbTerm	Dem2_AdvPre_VRoot_VerbTerm
,	Punc	Punc
nge_ku_buk_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_LocPre_Interrog_VerbTerm
i_mi_phumela	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
ye_<?unk?>	PossConc9_NStem	PossConc4_NStem
,	Punc	Punc
bese	Conj	Conj
li_niket_a	SC5_VRoot_VerbTerm	BPre5_Abbr_VerbTerm
ku_sek_el_a	BPre15_VRoot_ApplExt_VerbTerm	LocPre_NStem_ApplExt_VerbTerm
loku_fan_el_e	RelConc15_VRoot_ApplExt_VerbTerm	Dem15_VRoot_ApplExt_VerbTerm
ku_bo_<?unk?>	LocPre_BPre2a_NStem	LocPre_PronStem2_NStem
na_ku_<?unk?>	AdvPre_BPre15_NStem	AdvPre_LocPre_NStem
.	Punc	Punc
bo_<?unk?>	BPre2a_NStem	PronStem2_NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
ba_<?unk?>	PossConc2_NStem	AuxVStem_NStem
nga_kwe_m_sebenti	AdvPre_PossConc15_BPre3_NStem	AdvPre_PossConc15_BPre3_NStem
wa_bo	PossConc1_PronStem14	PossConc3_PronStem2
,	Punc	Punc
ba_nik_w_e	SC2a_VRoot_PassExt_VerbTerm	AuxVStem_Foreign_CopPre_VerbTerm
e_ma_ndla	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
la_s_e_tulu	PossConc5_PreLoc-s_LocPre_NStem	PossConc5_PossConc7_VerbTerm_NStem
kwe_bu_phatsi	PossConc15_BPre15_NStem	PossConc15_BPre14_Adv
ba_si_kolwa	PossConc2_BPre7_NStem	AuxVStem_BPre7_NStem
ba_ent_iw_e	OC2_VRoot_PassExt_VerbTerm	AuxVStem_Adv_PassExt_VerbTerm
kutsi	Conj	Conj
ba_ti_phendvul_el_e	SC2_ReflPre_VRoot_ApplExt_VerbTerm	AuxVStem_BPre8_NStem_ApplExt_VerbTerm
nge_ku_sebent_a	AdvPre_SC15_VRoot_VerbTerm	AdvPre_LocPre_VRoot_VerbTerm
kwa_i_si_kolo	PossConc15_NPrePre7_BPre7_NStem	PossConc15_VerbTerm_BPre7_NStem
.	Punc	Punc
uma	Conj	Conj
ku_tfutfuk_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm	LocPre_Conj_CausExt_CopPre_VerbTerm
ba_calangaye	BPre2a_NStem	AuxVStem_NStem
na_u_m_mango	AdvPre_NPrePre1a_BPre1a_NStem	AdvPre_NPrePre1a_BPre3_NStem
ku_balulek_ile	SC15_VRoot_Perf	LocPre_Interrog_Perf
ku_gcugcutel_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
e_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_u_mu_mango	PossConc6_NPrePre3_BPre3_NStem	VerbTerm_NPrePre1a_BPre3_NStem
kutsi	Conj	Conj
a_cabang_e	SC6_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
nga_loku_banti	AdvPre_Dem15_NStem	AdvPre_Dem15_RelStem
futsi	Conj	Conj
a_fun_e	SC6_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
ti_dzingo	BPre8_NStem	BPre8_NStem
te_si_khatsi	PossConc8_BPre7_NStem	PossConc8_BPre7_Adv
lesi_fisha	AdjPref7_AdjStem	Dem7_AdjStem
,	Punc	Punc
lesi_s_e_n_dzima_ini	RelConc7_PreLoc-s_LocPre_BPre9_NStem_LocSuf	Dem7_PossConc7_VerbTerm_BPre9_NStem_LocSuf
na_le_lesi_dze	AdvPre_RelConc3_AdjPref7_AdjStem	AdvPre_RelConc4_Dem7_AdjStem
.	Punc	Punc
e_ma_KPI	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
a_buyeket_w_e	SC6_VRoot_PassExt_VerbTerm	VerbTerm_NStem_CopPre_VerbTerm
njalo	Adv	Adv
nge_m_nyaka	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
ngu_masipala	CopPre_NStem	CopPre_NStem
,	Punc	Punc
njenga_i_ncenye	AdvPre_NPrePre9_NStem	AdvPre_VerbTerm_NStem
ya_in_chubo	PossConc9_NPre9_NStem	PossConc9_NPre9_NStem
ye_ku_buyeket_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc4_LocPre_NStem_VerbTerm
ku_sebenta	BPre15_NStem	LocPre_NStem
,	Punc	Punc
futsi	Conj	Conj
,	Punc	Punc
umangabe	Conj	Conj
masipala	NStem	NStem
a_gucul_a	SC6_VRoot_VerbTerm	VerbTerm_Conj_VerbTerm
i_IDP	NPre9_Abbr	VerbTerm_Abbr
,	Punc	Punc
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
a_phindz_e	SC1a_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
a_buyeket_e	SC6_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
e_ma_KPI	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
.	Punc	Punc
lu_ati	BPre11_NStem	BPre11_NStem
lwe_in_chubo	PossConc11_NPre9_NStem	PossConc11_NPre9_NStem
ye_ku_sebent_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc4_LocPre_VRoot_VerbTerm
lolu_buy_a	RelConc11_VRoot_VerbTerm	Dem11_NStem_VerbTerm
e_ma_komidi_ini	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
eli_wadi	RelConc5_NStem	RelConc5_NStem
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
lu_tfol_akal_e	CopPre_VRoot_NeutExt_VerbTerm	BPre11_VRoot_NeutExt_VerbTerm
uma	Conj	Conj
ku_buyeket_w_a	SC15_VRoot_PassExt_VerbTerm	LocPre_NStem_CopPre_VerbTerm
e_ma_KPI	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
.	Punc	Punc
le_n_chubo	Dem9_BPre9_NStem	RelConc4_BPre9_NStem
lena	PronStem9	PronStem9
i_ent_a	SC9_VRoot_VerbTerm	VerbTerm_Adv_VerbTerm
si_ciniseko	BPre7_NStem	BPre7_NStem
nge_ku_ti_phendvul_el_a	AdvPre_SC15_OC10_VRoot_ApplExt_VerbTerm	AdvPre_LocPre_BPre8_NStem_ApplExt_VerbTerm
,	Punc	Punc
i_tfutfuk_is_e	SC9_VRoot_CausExt_VerbTerm	VerbTerm_Conj_CausExt_VerbTerm
ku_vum_el_an_a	SC15_VRoot_ApplExt_RecipExt_VerbTerm	LocPre_NStem_ApplExt_RecipExt_VerbTerm
e_m_khatsi_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_Adv_LocSuf
we_m_mango	PossConc3_NPre3_NStem	PossConc3_BPre3_NStem
na_m_khandlu	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
.	Punc	Punc
i_phindz_e	SC9_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
i_sebent_el_e	SC9_VRoot_ApplExt_VerbTerm	VerbTerm_VRoot_ApplExt_VerbTerm
e_<?unk?>	LocPre_Conj	VerbTerm_NStem
i_PMS	NPre9_Abbr	VerbTerm_Abbr
i_buk_ek_e	NPre9_VRoot_NPas_VerbTerm	VerbTerm_Interrog_NPas_VerbTerm
nga_si_mo	AdvPre_BPre7_NStem	AdvPre_BPre7_NStem
se_ku_<?unk?>_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_LocPre_NStem_VerbTerm
ngu_u_mu_mango	CopPre_NPrePre3_BPre3_NStem	CopPre_NPrePre1a_BPre3_NStem
.	Punc	Punc
bo_masipala	BPre2a_NStem	PronStem2_NStem
ba_na_tin_tsandvo	BPre2_AdvPre_NPre10_NStem	AuxVStem_AdvPre_BPre10_Adv
leti_ehluk_an_ile	RelConc8_VRoot_RecipExt_Perf	Dem10_LocPre_RecipExt_Perf
,	Punc	Punc
ba_nga_tfol_a	SC2a_Pot_VRoot_VerbTerm	AuxVStem_AdvPre_VRoot_VerbTerm
kutsi	Conj	Conj
ba_cudzelan_a	SC2_VRoot_VerbTerm	AuxVStem_Abbr_VerbTerm
bo_dvwa	QuantConc2_QuantStem	PronStem2_QuantStem
.	Punc	Punc
i_PMS	NPre9_Abbr	VerbTerm_Abbr
ku_mel_e	SC15_VRoot_VerbTerm	LocPre_ProperName_VerbTerm
i_fak_e	SC9_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
ti_nyenti	AdjPref10_AdjStem	BPre8_AdjStem
ta_leti_<?unk?>	PossConc10_RelConc10_NStem	PossConc8_Dem10_NStem
leti_nga_ent_iw_a	RelConc8_AdvPre_VRoot_PassExt_VerbTerm	Dem10_AdvPre_Adv_PassExt_VerbTerm
na_leti_simam_ile	AdvPre_RelConc10_VRoot_Perf	AdvPre_Dem10_Adv_Perf
.	Punc	Punc
ku_tawu_phindz_e	SC15_Fut_VRoot_VerbTerm	LocPre_Fut_NStem_VerbTerm
ku_be	SC15_AuxVStem	LocPre_AuxVStem
ne_ti_dzingo	AdvPre_NPre8_NStem	Ideoph_BPre8_NStem
leti_ehluk_an_ile	RelConc8_VRoot_RecipExt_Perf	Dem10_LocPre_RecipExt_Perf
e_mi_mango_ini	LocPre_BPre4_NStem_LocSuf	VerbTerm_BPre4_NStem_LocSuf
le_s_e_ta_abelo_ini	PossConc5_PreLoc-s_LocPre_BPre8_NStem_LocSuf	RelConc4_PossConc7_VerbTerm_PossConc8_NStem_LocSuf
nobe	Conj	Conj
e_ma_phandle_ini	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_Adv_LocSuf
ku_na_s_e_ma_dolobha_ini	BPre15_AdvPre_PreLoc-s_LocPre_BPre6_NStem_LocSuf	LocPre_AdvPre_PossConc7_VerbTerm_BPre6_NStem_LocSuf
.	Punc	Punc
ba_bambi	BPre2_NStem	AuxVStem_NStem
li_chaza	BPre5_NStem	BPre5_NStem
ba_kal_a	SC2_VRoot_VerbTerm	AuxVStem_NStem_VerbTerm
masipala	NStem	NStem
nga_ku_phendvul_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
i_mi_buto	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
e_s_e_thebula_ini	LocPre_PreLoc-s_LocPre_NStem_LocSuf	VerbTerm_PossConc7_VerbTerm_NStem_LocSuf
,	Punc	Punc
ba_tjengis_e	SC2_VRoot_VerbTerm	AuxVStem_NStem_VerbTerm
kutsi	Conj	Conj
ba_nga_fak_a	SC2_Pot_VRoot_VerbTerm	AuxVStem_AdvPre_NStem_VerbTerm
si_andla	NPre7_NStem	BPre7_NStem
njani	Adv	Adv
nga_ku_khutsal_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_LocPre_NStem_VerbTerm
uma	Conj	Conj
ngabe	Interrog	Conj
ba_nga_e_ma_lunga	PossConc2_AdvPre_NPrePre6_BPre6_NStem	AuxVStem_AdvPre_VerbTerm_BPre6_NStem
e_mu_mango	LocPre_BPre3_NStem	VerbTerm_BPre3_NStem
.	Punc	Punc
ku_khul_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
kwe_Afrika	PossConc15_ProperName	PossConc15_ProperName
loku_ne_ma_ndla	RelConc15_AdvPre_BPre6_NStem	Dem15_Ideoph_BPre6_NStem
ku_phindz_e	SC15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
ku_nik_e	SC15_VRoot_VerbTerm	LocPre_Foreign_VerbTerm
e_ma_tfuba	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
e_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
ne_ti_m_boni	AdvPre_NPre8_BPre3_NStem	Ideoph_BPre8_BPre3_NStem
ta_s_e_ningizimu	PossConc8_PreLoc-s_LocPre_NStem	PossConc8_PossConc7_VerbTerm_NStem
,	Punc	Punc
loku_fak_e	RelConc15_VRoot_VerbTerm	Dem15_NStem_VerbTerm
si_andla	NPre7_NStem	BPre7_NStem
e_ku_tfutfuk_is_w_a_ini	LocPre_BPre15_VRoot_CausExt_PassExt_VerbTerm_LocSuf	VerbTerm_LocPre_Conj_CausExt_CopPre_VerbTerm_LocSuf
kwa_ku_tjal_a	PossConc15_BPre15_VRoot_VerbTerm	PossConc15_LocPre_NStem_VerbTerm
ku_te_ku_chumana	BPre17_PossConc10_BPre15_NStem	LocPre_PossConc8_LocPre_Conj
,	Punc	Punc
ta_uku_<?unk?>_a	PossConc8_BPre15_VRoot_VerbTerm	PossConc8_BPre15_NStem_VerbTerm
,	Punc	Punc
te_ti_mayini	PossConc8_BPre8_NStem	PossConc8_BPre8_NStem
,	Punc	Punc
ta_uku_akh_a	PossConc8_BPre15_VRoot_VerbTerm	PossConc8_BPre15_Conj_VerbTerm
ne_ten_tsengiso	AdvPre_BPre10_NStem	Ideoph_BPre10_NStem
.	Punc	Punc
ku_sebent_is_an_a	SC15_VRoot_CausExt_RecipExt_VerbTerm	LocPre_VRoot_CausExt_RecipExt_VerbTerm
e_m_khatsi_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_Adv_LocSuf
wa_e_ma_ve	PossConc1a_NPrePre6_BPre6_NStem	PossConc3_VerbTerm_BPre6_NStem
,	Punc	Punc
e_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
na_ba_ntfu	AdvPre_BPre2_NStem	AdvPre_AuxVStem_NStem
ku_tawu_jul_is_a	SC15_Fut_VRoot_CausExt_VerbTerm	LocPre_Fut_NStem_CausExt_VerbTerm
ku_hlangan_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm	LocPre_NStem_CausExt_CopPre_VerbTerm
kwa_u_mu_notfo	PossConc15_NPrePre3_BPre3_NStem	PossConc15_NPrePre1a_BPre3_NStem
kanye	Adv	Conj
na_ta_in_hlalo	AdvPre_PossConc8_BPre9_NStem	AdvPre_PossConc8_NPre9_NStem
,	Punc	Punc
ku_fak_e	SC15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
si_andla	NPre7_NStem	BPre7_NStem
e_ma_zinga_ini	NPrePre6_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
la_s_e_tulu	RelConc5_PreLoc-s_LocPre_NStem	PossConc5_PossConc7_VerbTerm_NStem
e_uku_khul_a	LocPre_BPre15_VRoot_VerbTerm	VerbTerm_BPre15_NStem_VerbTerm
ne_ku_tfutfuk_a	AdvPre_BPre15_VRoot_VerbTerm	Ideoph_LocPre_Conj_VerbTerm
.	Punc	Punc
i_mi_cabango	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
na_n_kholelo	AdvPre_BPre9_NStem	AdvPre_BPre9_NStem
-	Punc	Punc
nik_a	VRoot_VerbTerm	Foreign_VerbTerm
si_bonelo	BPre7_NStem	BPre7_NStem
e_in_philo_ini	LocPre_BPre9_NStem_LocSuf	VerbTerm_NPre9_NStem_LocSuf
ya_kho	PossConc9_PronStem2ps	PossConc9_PronStem17
sa_e_ma_langa	PossConc7_NPrePre6_BPre6_NStem	PossConc7_VerbTerm_BPre6_NStem
o_nkhe	QuantConc6_QuantStem	QuantConc6_QuantStem
lapho	Adv	Conj
loku	Dem15	Dem15
ku_be	SC15_AuxVStem	LocPre_AuxVStem
na_mu_tselela	AdvPre_BPre3_NStem	AdvPre_BPre3_NStem
e_ku_phendvul_a_ini	LocPre_OC15_VRoot_VerbTerm_LocSuf	VerbTerm_LocPre_NStem_VerbTerm_LocSuf
kwa_kho	PossConc15_PronStem2ps	PossConc15_PronStem17
ku_shay_is_an_a	BPre15_VRoot_CausExt_RecipExt_VerbTerm	LocPre_Abbr_CausExt_RecipExt_VerbTerm
kwa_mi_bono	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem
.	Punc	Punc
lu_hlolo	BPre11_NStem	BPre11_NStem
lwa_ti_dzingo	PossConc11_BPre8_NStem	PossConc11_BPre8_NStem
na_ku_buk_a	AdvPre_BPre15_VRoot_VerbTerm	AdvPre_LocPre_Interrog_VerbTerm
e_ma_tfuba	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_i_n_phumelelo	PossConc6_NPrePre9_BPre9_NStem	VerbTerm_VerbTerm_BPre9_NStem
-	Punc	Punc
ku_bon_a	BPre15_VRoot_VerbTerm	LocPre_Abbr_VerbTerm
loku_fan_el_e	RelConc15_VRoot_ApplExt_VerbTerm	Dem15_VRoot_ApplExt_VerbTerm
ku_ent_ek_e	SC15_VRoot_NeutExt_VerbTerm	LocPre_Adv_NPas_VerbTerm
nekutsi	Conj	Conj
e_ma_tfuba	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_i_n_phumelelo	PossConc6_NPrePre9_BPre9_NStem	VerbTerm_VerbTerm_BPre9_NStem
ya_ku_phumelel_a	PossConc9_BPre15_VRoot_VerbTerm	PossConc9_LocPre_NStem_VerbTerm
kwe_m_klamo	PossConc15_NPre3_NStem	PossConc15_BPre3_NStem
a_nga_nani	SC6_AdvPre_Interrog	VerbTerm_AdvPre_NStem
,	Punc	Punc
loku	Dem15	Dem15
ku_phindz_e	SC15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
ku_at_iw_e	SC15_VRoot_PassExt_VerbTerm	LocPre_NStem_PassExt_VerbTerm
nga_kutsi	AdvPre_Conj	AdvPre_Conj
si_gaba	BPre7_NStem	BPre7_NStem
se_ku_bon_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_LocPre_Abbr_VerbTerm
noma	Conj	Conj
se_ku_hlatiy_a	PossConc7_BPre15_VRoot_VerbTerm	PossConc7_LocPre_NStem_VerbTerm
noma	Conj	Conj
li_zinga	BPre5_NStem	BPre5_NStem
la_loku_phum_a_ko	PossConc5_RelConc15_VRoot_VerbTerm_RelSuf	PossConc5_Dem15_ProperName_VerbTerm_PronStem15
noma	Conj	Conj
leku_<?unk?>	RelConc15_NStem	RelConc15_NStem
i_mi_phumela	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
.	Punc	Punc
chaz_a	VRoot_VerbTerm	NStem_VerbTerm
lu_ati	BPre11_NStem	BPre11_NStem
e_ma_notsi_ini	LocPre_BPre6_NStem_LocSuf	VerbTerm_BPre6_NStem_LocSuf
a_si_fundvo	PossConc6_BPre7_NStem	VerbTerm_BPre7_NStem
ku_suk_el_a	BPre15_VRoot_ApplExt_VerbTerm	LocPre_Adv_ApplExt_VerbTerm
ku_<?unk?>	LocPre_Num	LocPre_NStem
ku_y_a	SC15_VRoot_VerbTerm	LocPre_CopPre_VerbTerm
ku_<?unk?>	LocPre_Num	LocPre_NStem
.	Punc	Punc
ta_ku_tfuts_a	PossConc10_OC15_VRoot_VerbTerm	PossConc8_LocPre_Dem15_VerbTerm
ta_si_ve	PossConc10_BPre7_NStem	PossConc8_BPre7_NStem
kanye	Conj	Conj
na_tin_hlelo	AdvPre_BPre10_NStem	AdvPre_BPre10_NStem
,	Punc	Punc
ku_fak_a	BPre15_VRoot_VerbTerm	LocPre_NStem_VerbTerm
e_khatsi	LocPre_Adv	VerbTerm_Adv
ku_vus_elel_w_a	SC15_VRoot_IntensExt_PassExt_VerbTerm	LocPre_NStem_IntensExt_CopPre_VerbTerm
ka_bu_sha	AdvPre_BPre14_AdjStem	AdvPre_BPre14_Adv
kwa_ku_tfuts_a	PossConc15_OC15_VRoot_VerbTerm	PossConc15_LocPre_Dem15_VerbTerm
ba_<?unk?>	BPre2_NStem	AuxVStem_NStem
nga_<?unk?>	AdvPre_NStem	AdvPre_NStem
,	Punc	Punc
loku_esekel_w_e	RelConc15_VRoot_PassExt_VerbTerm	Dem15_RelStem_CopPre_VerbTerm
ku_chum_an_a	BPre15_VRoot_RecipExt_VerbTerm	LocPre_Adv_RecipExt_VerbTerm
loku_ent_iw_e	RelConc15_VRoot_PassExt_VerbTerm	Dem15_Adv_PassExt_VerbTerm
ncono	Adv	NStem
nga_ti_hlelo	AdvPre_BPre8_NStem	AdvPre_BPre8_NStem
ta_ku_hamb_a	PossConc8_OC15_VRoot_VerbTerm	PossConc8_LocPre_Adv_VerbTerm
e_m_gwaco_ini	LocPre_BPre3_NStem_LocSuf	VerbTerm_BPre3_NStem_LocSuf
.	Punc	Punc
e_ma_komidi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
a_ma_wadi	PossConc6_BPre6_NStem	VerbTerm_BPre6_NStem
a_nga_lung_is_a	SC6_Pot_VRoot_CausExt_VerbTerm	VerbTerm_AdvPre_Conj_CausExt_VerbTerm
lu_hlelo	CopPre_NStem	BPre11_NStem
lwa_ku_bik_a	PossConc11_OC15_VRoot_VerbTerm	PossConc11_LocPre_Conj_VerbTerm
,	Punc	Punc
lolu_fan_a	RelConc11_VRoot_VerbTerm	Dem11_VRoot_VerbTerm
na_lwa_ti_sebenti	AdvPre_PossConc11_BPre8_NStem	AdvPre_PossConc11_BPre8_NStem
leti_ti_khulu	RelConc8_BPre8_Adv	Dem10_BPre8_AdjStem
na_leti_nga_ma_khansela	AdvPre_RelConc8_CopPre_BPre6_NStem	AdvPre_Dem10_AdvPre_BPre6_NStem
lolu_chaz_w_e	RelConc11_VRoot_PassExt_VerbTerm	Dem11_NStem_CopPre_VerbTerm
ka_banti	AdvPre_NStem	AdvPre_RelStem
ku_mojuli	LocPre_NStem	LocPre_NStem
4	Num	Num
.	Punc	Punc
si_akhiwonchanti	BPre7_NStem	BPre7_NStem
lesi_esek_el_a	RelConc7_VRoot_ApplExt_VerbTerm	Dem7_NStem_ApplExt_VerbTerm
ku_hlal_is_w_a	BPre15_VRoot_CausExt_PassExt_VerbTerm	LocPre_NStem_CausExt_CopPre_VerbTerm
kwe_ba_ntfu	PossConc15_BPre2_NStem	PossConc15_AuxVStem_NStem
(	Punc	Punc
tin_dlu	BPre10_NStem	BPre10_Num
,	Punc	Punc
e_ma_nti	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
tin_hlelo	BPre10_NStem	BPre10_NStem
ta_ku_hamb_is_w_a	PossConc10_OC15_VRoot_CausExt_PassExt_VerbTerm	PossConc8_LocPre_Adv_CausExt_CopPre_VerbTerm
kwa_e_ma_ngcoliso	PossConc15_NPrePre6_BPre6_NStem	PossConc15_VerbTerm_BPre6_NStem
,	Punc	Punc
i_mi_gwaco	NPrePre4_BPre4_NStem	VerbTerm_BPre4_NStem
,	Punc	Punc
e_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
njalo	Adv	Adv
njalo	Adv	Adv
njalo	Adv	Adv
)	Punc	Punc
si_tfombe	BPre7_NStem	BPre7_NStem
a_si_cac_is_w_a	NegPre_SC7_VRoot_CausExt_PassExt_VerbTerm	VerbTerm_BPre7_NStem_CausExt_CopPre_VerbTerm
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
le_dzing_ek_ile	RelConc9_VRoot_NeutExt_Perf	RelConc4_Num_NPas_Perf
.	Punc	Punc
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_ku_hlel_a	PossConc3_OC15_VRoot_VerbTerm	PossConc3_LocPre_NStem_VerbTerm
u_bek_w_e	SC3_VRoot_PassExt_VerbTerm	NPrePre1a_NegPre_CopPre_VerbTerm
e_li_zinga_ini	LocPre_BPre5_NStem_LocSuf	VerbTerm_BPre5_NStem_LocSuf
la_s_e_li_khaya	PossConc5_PreLoc-s_LocPre_BPre5_NStem	PossConc5_PossConc7_VerbTerm_BPre5_NStem
,	Punc	Punc
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
wa_ta_tin_dlu	PossConc3_PossConc10_NPre10_NStem	PossConc3_PossConc8_BPre10_Num
u_bek_w_e	SC3_VRoot_PassExt_VerbTerm	NPrePre1a_NegPre_CopPre_VerbTerm
e_li_zinga_ini	LocPre_BPre5_NStem_LocSuf	VerbTerm_BPre5_NStem_LocSuf
la_si_fundz_a	PossConc5_OC7_VRoot_VerbTerm	PossConc5_BPre7_NStem_VerbTerm
,	Punc	Punc
bese	Conj	Conj
kutsi	Conj	Conj
u_mu_sebenti	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_NStem
