morphemes	target	prediction
sa_u_ku_bandakany_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre1a_BPre15_NStem_VerbTerm
u_mu_phakathi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_Adv
e_ku_tjheja_eni	LocPre_BPre15_NStem_LocSuf	VerbTerm_BPre15_NStem_LocSuf
ne_ku_buyekeza_eni	AdvPre_BPre15_NStem_LocSuf	AdvPre_BPre15_NStem_LocSuf
lokhu	Dem15	Dem15
.	Punc	Punc
gcin_a	VRoot_VerbTerm	NStem_VerbTerm
i_li_langa	NPrePre5_BPre5_NStem	VerbTerm_BPre5_NStem
na_i_mi_biko	AdvPre_NPrePre4_BPre4_NStem	Interrog_VerbTerm_BPre4_NStem
ngo_ku_buthelel_w_a	AdvPre_OC15_VRoot_PassExt_VerbTerm	AdvPre_BPre15_NStem_PossConc1a_VerbTerm
kwe_emali	PossConc15_NStem	PossConc15_NStem
za_ka_masipala	PossConc10_PossKA_NStem	PossConc10_AdvPre_NStem
mu_khandlu	BPre3_NStem	BPre1_NStem
begodu	Conj	Conj
na_u_kwe_thul_w_a	AdvPre_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	Interrog_NPrePre1a_PossConc15_ProperName_PossConc1a_VerbTerm
kwe_e_n_setjenziswa	PossConc15_LocPre_BPre3_NStem	PossConc15_VerbTerm_BPre9_NStem
.	Punc	Punc
a_ma_kghono	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
na_mandla	AdvPre_RelStem	Interrog_RelStem
wa_<?unk?>	PossConc1a_NStem	PossConc1a_Foreign
be_e_n_kolo	PossConc2_LocPre_BPre9_NStem	PossConc2_VerbTerm_BPre9_NStem
.	Punc	Punc
i_tshwayo	NPrePre4_NStem	VerbTerm_NStem
eli_<?unk?>_ko	RelConc5_NStem_RelSuf	RelConc5_Foreign_RelSuf
la_i_zo	Dem1_NPrePre4_NStem	Dem16_VerbTerm_PronStem10
zo_ke	QuantConc10_QuantStem	PronStem10_Conj
i_inkolo	NPrePre4_NStem	VerbTerm_NStem
ezi_lawul_w_a	RelConc10_VRoot_PassExt_VerbTerm	RelConc10_NegPre_PossConc1a_VerbTerm
ku_hle	AdjPref15_AdjStem	BPre15_AdjStem
bu_rholi	BPre14_NStem	BPre14_NStem
.	Punc	Punc
u_m_nyango	NPrePre1_BPre1_NStem	NPrePre1a_BPre3_NStem
we_ze_fundo	PossConc3_Pres_NStem	PossConc3_Pres_NStem
esi_i_si_sekelo	RelConc7_NPrePre7_BPre7_NStem	RelConc7_VerbTerm_BPre7_NStem
mhlapha	NStem	NStem
nje	Adv	Adv
u_hlom_e	NPrePre1a_VRoot_VerbTerm	NPrePre1a_PossConc10_VerbTerm
i_hlelo	NPrePre9_NStem	VerbTerm_NStem
loku_lingan_is_a	RelConc15_VRoot_CausExt_VerbTerm	RelConc15_NStem_CausExt_VerbTerm
a_ma_kghono	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
wa_<?unk?>	PossConc1a_NStem	PossConc1a_Foreign
na_ma_sekela	AdvPre_BPre6_NStem	Interrog_BPre6_Adv
wa_<?unk?>	PossConc1a_NStem	PossConc1a_Foreign
.	Punc	Punc
begodu	Conj	Conj
i_<?unk?>	NPrePre4_NStem	VerbTerm_Foreign
i_zoku_siz_a	NPrePre4_Fut_VRoot_VerbTerm	VerbTerm_Fut_NStem_VerbTerm
u_ku_khomb_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_Adv_VerbTerm
labo	Dem2	Dem2
aba_nga_sebenz_i	RelConc2a_NegPre_VRoot_VerbTerm	RelConc2_AdvPre_Adv_VerbTerm
ku_hle	AdjPref15_AdjStem	BPre15_AdjStem
,	Punc	Punc
nga_u_ku_qal_a	AdvPre_NPrePre15_BPre15_VRoot_VerbTerm	AdvPre_NPrePre1a_BPre15_Adv_VerbTerm
a_ma_phuzu	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
wa_a_ba_fundi	PossConc3_NPrePre2_BPre2_NStem	PossConc1a_VerbTerm_PossConc2_NStem
,	Punc	Punc
ku_th_i	SC15_VRoot_VerbTerm	BPre15_NStem_VerbTerm
a_bo_<?unk?>	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_Foreign
na_<?unk?>	AdvPre_NStem	Interrog_Foreign
ba_<?unk?>_e	SC2_Intrans_VerbTerm	PossConc2_Foreign_VerbTerm
i_sekelo	NPrePre4_NStem	VerbTerm_NStem
eli_fan_el_e_ko	RelConc5_VRoot_ApplExt_VerbTerm_RelSuf	RelConc5_VRoot_ApplExt_VerbTerm_RelSuf
.	Punc	Punc
a_bo_<?unk?>	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_Foreign
ku_fan_el_e	SC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
ba_kheth_w_e	SC2_Intrans_PassExt_VerbTerm	PossConc2_NStem_PossConc1a_VerbTerm
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
nga_u_mu_sebenzi	AdvPre_NPrePre3_BPre3_NStem	AdvPre_NPrePre1a_BPre1_NStem
omu_hle	AdjPref3_AdjStem	AdjPref3_AdjStem
aba_w_enza_ko	RelConc2_CopPre_NStem_RelSuf	RelConc2_PossConc1a_NStem_RelSuf
kwa_phel_a	SC15_VRoot_VerbTerm	PossConc15_NStem_VerbTerm
,	Punc	Punc
ba_<?unk?>_e	SC2_Intrans_VerbTerm	PossConc2_Foreign_VerbTerm
a_mandla	RelConc6_RelStem	VerbTerm_RelStem
a_ma_nengana	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
wa_u_ku_lawul_a	PossConc1_NPrePre15_BPre15_VRoot_VerbTerm	PossConc1a_NPrePre1a_BPre15_NegPre_VerbTerm
i_inkolo	NPrePre4_NStem	VerbTerm_NStem
begodu	Conj	Conj
ba_zi_phendul_el_e	SC2_OC2_VRoot_ApplExt_VerbTerm	PossConc2_NStem_Adv_ApplExt_VerbTerm
mayelana	NStem	NStem
ne_i_mi_sebenzabo	AdvPre_NPrePre4_BPre4_NStem	AdvPre_VerbTerm_BPre4_NStem
.	Punc	Punc
lokha	Conj	Conj
na_ku_akh_iw_a	AdvPre_BPre15_VRoot_PassExt_VerbTerm	Interrog_BPre15_NStem_PassExt_VerbTerm
a_ma_tjhejontangi	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
ku_ya_siz_a	SC15_Pres_VRoot_VerbTerm	BPre15_PossConc9_NStem_VerbTerm
u_ku_gcugcuzela	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
a_ma_lunga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
wa_u_mu_phakathi	PossConc3_NPrePre3_BPre3_NStem	PossConc1a_NPrePre1a_BPre1_Adv
bo_nyana	BPre2_NStem	PossConc2_NStem
a_cabang_e	SC1_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
ka_a_banzi	NegPre_SC6_RelStem	AdvPre_VerbTerm_Adv
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_u_ku_tjhej_a	AdvPre_NPrePre15_BPre15_Intrans_VerbTerm	Interrog_NPrePre1a_BPre15_NStem_VerbTerm
i_i_n_dingo	NPrePre8_NPrePre8_BPre8_NStem	VerbTerm_VerbTerm_BPre9_NStem
ze_si_khathi	PossConc8_BPre7_NStem	Pres_BPre7_NStem
esi_fitjhani	RelConc7_NStem	RelConc7_NStem
,	Punc	Punc
esi_phakathi	RelConc7_Adv	RelConc7_Adv
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
ne_si_de	AdvPre_AdjPref7_AdjStem	AdvPre_BPre7_AdjStem
.	Punc	Punc
a_ma_KPI	NPrePre6_BPre6_Abbr	VerbTerm_BPre6_Abbr
a_sebenz_a	SC6_VRoot_VerbTerm	VerbTerm_Adv_VerbTerm
e_e_n_qhema_eni	RelConc9_LocPre_BPre9_NStem_LocSuf	VerbTerm_VerbTerm_BPre9_NStem_LocSuf
za_u_ku_phath_a	PossConc8_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre1a_BPre15_PossConc7_VerbTerm
<?unk?>_masipala	PossConc8_NStem	Foreign_NStem
na_i_ba_sebenzi_ini	AdvPre_LocPre_BPre2_NStem_LocSuf	Interrog_VerbTerm_PossConc2_NStem_LocSuf
,	Punc	Punc
na_ki_wo	AdvPre_PossConc6_PronStem6	Interrog_NStem_PronStem3
wo_ke	QuantConc6_QuantStem	PronStem3_Conj
o_<?unk?>	BPre1_NStem	VerbTerm_Foreign
na_u_masipala	AdvPre_NPre1a_NStem	Interrog_NPrePre1a_NStem
nofana	Conj	Conj
o_thuth_el_a	SC1_VRoot_ApplExt_VerbTerm	VerbTerm_NStem_ApplExt_VerbTerm
u_masipala	NPrePre1a_NStem	NPrePre1a_NStem
.	Punc	Punc
a_bo_masipala	NPrePre2a_BPre2a_NStem	VerbTerm_PossConc2_NStem
ba_na_i_i_kareko	PossConc2a_AdvPre_NPre10_BPre10_NStem	PossConc2_Interrog_VerbTerm_VerbTerm_NStem
ezi_hlukahlukene_ko	RelConc10_NStem_RelSuf	RelConc10_NStem_RelSuf
begodu	Conj	Conj
u_nga_thol_a	NPrePre1a_AdvPre_VRoot_VerbTerm	NPrePre1a_AdvPre_VRoot_VerbTerm
ba_<?unk?>_is_an_a	SC2_VRoot_CausExt_RecipExt_VerbTerm	PossConc2_Foreign_CausExt_RecipExt_VerbTerm
.	Punc	Punc
i_PMS	NPrePre9_Abbr	VerbTerm_Abbr
ku_fan_el_e	OC15_VRoot_ApplExt_VerbTerm	BPre15_VRoot_ApplExt_VerbTerm
i_hlangan_is_e	SC9_VRoot_CausExt_VerbTerm	VerbTerm_NStem_CausExt_VerbTerm
i_in_kareko	NPrePre10_BPre10_NStem	VerbTerm_Foreign_NStem
ezi_nengi	AdjPref10_AdjStem	RelConc10_AdjStem
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
<?unk?>_kghon_a	RelConc9_Intrans_VerbTerm	Foreign_SC2_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
.	Punc	Punc
begodu	Conj	Conj
ku_zoku_b_a	SC15_Fut_VRoot_VerbTerm	BPre15_Fut_SC2_VerbTerm
ne_e_n_dingo	AdvPre_LocPre_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
e_za_hlukahlukene_ko	LocPre_Pres_NStem_RelSuf	VerbTerm_PossConc10_NStem_RelSuf
kwe_ze_mi_phakathi	PossConc15_PossConc4_BPre4_NStem	PossConc15_Pres_BPre4_Adv
ye_ma_khaya	PossConc4_BPre6_NStem	PossConc4_BPre6_NStem
ku_na_leyo	BPre15_AdvPre_Dem4	BPre15_Interrog_Dem9
ye_ma_dorobha_eni	PossConc4_BPre6_NStem_LocSuf	PossConc4_BPre6_NStem_LocSuf
.	Punc	Punc
a_ba_hlanganyeli	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
ba_qal_a	SC2_VRoot_VerbTerm	PossConc2_Adv_VerbTerm
i_si_fundo_<?unk?>_Seymour	NPrePre7_BPre7_NStem_NStem_ProperName	VerbTerm_BPre7_NStem_Foreign_ProperName
.	Punc	Punc
begodu	Conj	Conj
u_ku_khul_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
ngu_a_ma_ndla	CopPre_NPrePre6_Bre6_NStem	CopPre_VerbTerm_BPre6_NStem
kwe_Afrika	PossConc15_ProperName	PossConc15_ProperName
ku_nikel_a	BPre15_VRoot_VerbTerm	BPre15_NegCopPre_VerbTerm
a_ma_femu	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_a_ma_bubulo	AdvPre_NPrePre6_BPre6_NStem	Interrog_VerbTerm_BPre6_NStem
w_e_sewula	PossConc1_LocPre_NStem	PossConc1a_VerbTerm_NStem
Afrika	ProperName	ProperName
a_ma_thuba	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
ngombana	Conj	Conj
na_wo	AdvPre_PronStem3	Interrog_PronStem3
a_si_fak_ile	SC6_BPre7_VRoot_Perf	VerbTerm_BPre7_VRoot_Perf
i_si_ndla	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
e_tuthuko_eni	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
ngo_ku_sis_a	AdvPre_OC15_VRoot_VerbTerm	AdvPre_BPre15_NStem_VerbTerm
kwe_zoku_thintana	PossConc15_Fut_NStem	PossConc15_Fut_NStem
nga_<?unk?>	AdvPre_NStem	AdvPre_Foreign
,	Punc	Punc
e_ma_bhanga	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
,	Punc	Punc
e_<?unk?>_ini	LocPre_NStem_LocSuf	VerbTerm_Foreign_LocSuf
,	Punc	Punc
e_e_n_hlangano_eni	RelConc9_LocPre_BPre9_NStem_LocSuf	VerbTerm_VerbTerm_BPre9_NStem_LocSuf
zo_ku_akh_a	PossConc8_BPre15_VRoot_VerbTerm	PronStem10_BPre15_NStem_VerbTerm
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
na_ma_rhwebo_eni	AdvPre_BPre6_NStem_LocSuf	Interrog_BPre6_NStem_LocSuf
a_theng_is_el_a	SC6_VRoot_CausExt_ApplExt_VerbTerm	VerbTerm_NStem_CausExt_ApplExt_VerbTerm
u_mu_phakathi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_Adv
.	Punc	Punc
u_ku_hlanganyela	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_VerbTerm
khulu_ana	Adv_DimSuf	Adv_DimSuf
phakathi	Adv	Adv
kwe_e_narha	PossConc15_LocPre_NStem	PossConc15_VerbTerm_NStem
,	Punc	Punc
a_ma_femu	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
na_a_ba_ntu	AdvPre_NPrePre2_BPre2_NStem	Interrog_VerbTerm_PossConc2_NStem
ku_nga_qinisa	BPre15_Pot_NStem	BPre15_AdvPre_NStem
i_bumbano	NPrePre4_NStem	VerbTerm_NStem
l_e_zo_mnotho	PossConc5_LocPre_Pres_NStem	SC5_VerbTerm_PronStem10_NStem
na_i_hlalakuhle	AdvPre_NPre9_NStem	Interrog_VerbTerm_NStem
,	Punc	Punc
be_godu	PossConc14_NStem	PossConc2_Ideoph
lokho	Dem15	Dem15
ku_nga_khuphula	BPre15_Pot_NStem	BPre15_AdvPre_NStem
i_inlinganiso	NPrePre4_NStem	VerbTerm_NStem
zo_ku_khula	PossConc10_BPre15_NStem	PronStem10_BPre15_NStem
na_i_tuthuko	AdvPre_NPrePre4_NStem	Interrog_VerbTerm_NStem
.	Punc	Punc
i_ndlela	NPrePre9_NStem	VerbTerm_NStem
yo_ku_thath_a	PossConc9_BPre15_VRoot_VerbTerm	PronStem9_BPre15_VRoot_VerbTerm
i_zi_nto	NPrePre10_BPre10_NStem	VerbTerm_NStem_NStem
ne_e_n_kolelo	AdvPre_LocPre_BPre10_NStem	AdvPre_VerbTerm_BPre9_NStem
-	Punc	Punc
nik_el_a	VRoot_ApplExt_VerbTerm	NStem_ApplExt_VerbTerm
i_si_bonelo	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
ngo_ku_enz_ek_a	AdvPre_BPre15_VRoot_NeutExt_VerbTerm	AdvPre_BPre15_VRoot_NeutExt_VerbTerm
e_<?unk?>	RelConc7_NStem	VerbTerm_Foreign
nga_a_ma_langa	AdvPre_NPrePre6_BPre6_NStem	AdvPre_VerbTerm_BPre6_NStem
e_ku_ku_rhol_el_a	LocPre_SC15_OC15_VRoot_ApplExt_VerbTerm	VerbTerm_BPre15_BPre15_BPre4_ApplExt_VerbTerm
e_pendulo_eni	LocPre_NStem_LocSuf	VerbTerm_NStem_LocSuf
y_e_nturhu	PossConc3_LocPre_NStem	PossConc9_VerbTerm_NStem
.	Punc	Punc
u_ku_hlol_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre1a_BPre15_NStem_PossConc1a_VerbTerm
kwe_e_n_dingo	PossConc15_LocPre_BPre3_NStem	PossConc15_VerbTerm_BPre9_NStem
no_ku_enzek_a_ko	AdvPre_OC5_VRoot_VerbTerm_RelSuf	AdvPre_BPre15_NStem_VerbTerm_RelSuf
kwe_phenyo	PossConc15_NStem	PossConc15_NStem
-	Punc	Punc
u_ku_bon_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
oku_fan_el_e	RelConc15_VRoot_ApplExt_VerbTerm	RelConc15_VRoot_ApplExt_VerbTerm
ku_enz_iw_e	OC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
nokobana	Conj	Conj
ku_zoku_kghonakala	BPre15_Fut_NStem	BPre15_Fut_Punc
bu_njani	BPre14_Interrog	BPre14_Adv
u_ku_phumelel_is_a	NPrePre15_BPre15_VRoot_CausExt_VerbTerm	NPrePre1a_BPre15_NStem_CausExt_VerbTerm
i_phrojekthi	NPrePre5_NStem	VerbTerm_NStem
,	Punc	Punc
lokhu	Dem15	Dem15
ku_az_iw_a	OC15_VRoot_PassExt_VerbTerm	BPre15_VRoot_PassExt_VerbTerm
godu	Ideoph	Ideoph
njenga_i_si_gaba	Comp_NPrePre7_BPre7_NStem	AdvPre_VerbTerm_BPre7_NStem
sa_u_ku_khomb_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre1a_BPre15_Adv_VerbTerm
namtjhana	Conj	Conj
sa_u_ku_cozulul_a	PossConc7_NPrePre15_BPre15_VRoot_VerbTerm	PossConc7_NPrePre1a_BPre15_NStem_VerbTerm
namtjhana	Conj	Conj
i_si_teji	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
sa_u_ku_tlany_iw_a	PossConc7_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	PossConc7_NPrePre1a_BPre15_NStem_PassExt_VerbTerm
kwe_mi_phumela	PossConc15_BPre4_NStem	PossConc15_BPre4_NStem
.	Punc	Punc
hlathulul_a	VRoot_VerbTerm	NStem_VerbTerm
i_lu_azi	BPre9_BPre11_NStem	VerbTerm_BPre11_NegPre
eli_s_e_manothi_ini	RelConc5_PreLoc-s_LocPre_NStem_LocSuf	RelConc5_PossConc7_VerbTerm_NStem_LocSuf
w_e_khoso	PossConc6_LocPre_NStem	PossConc1a_VerbTerm_NStem
ku_sukel_a	BPre15_VRoot_VerbTerm	BPre15_NegPre_VerbTerm
ku_<?unk?>	BPre15_Num	BPre15_Foreign
u_ku_y_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_PossConc9_VerbTerm
ku_<?unk?>	BPre15_Num	BPre15_Foreign
.	Punc	Punc
u_m_thangalasisekelo	NPrePre3_BPre3_NStem	NPrePre1a_BPre3_CopPre
we_e_n_thuthi	PossConc6_LocPre_BPre9_NStem	PossConc3_VerbTerm_BPre9_NStem
za_u_mu_phakathi	PossConc10_NPrePre3_BPre3_NStem	PossConc10_NPrePre1a_BPre1_Adv
na_ma_rherho	NegPre_BPre6_NStem	Interrog_BPre6_NStem
,	Punc	Punc
ku_fak_a	BPre15_VRoot_VerbTerm	BPre15_VRoot_VerbTerm
ku_hlanga_ana	NPre15_NStem_DimSuf	BPre15_NStem_DimSuf
u_ku_<?unk?>	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_Foreign
kwe_<?unk?>	PossConc15_NStem	PossConc15_Foreign
ye_e_n_<?unk?>	PossConc4_LocPre_BPre9_NStem	PossConc4_VerbTerm_BPre9_Foreign
ezi_setjenziselw_a	RelConc8_Intrans_VerbTerm	RelConc10_RelConc5_VerbTerm
u_ku_<?unk?>	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_Foreign
aba_khamb_i	NegPre_VRoot_VerbTerm	RelConc2_NStem_VerbTerm
ba_nga_a_ma_langa	BPre2_AdvPre_NPrePre6_BPre6_NStem	PossConc2_AdvPre_VerbTerm_BPre6_NStem
,	Punc	Punc
o_<?unk?>_w_a	SC3_VRoot_PassExt_VerbTerm	VerbTerm_Foreign_PossConc1a_VerbTerm
ku_hlanganisw_a	OC15_VRoot_VerbTerm	BPre15_OC15_VerbTerm
oku_<?unk?>_iw_e_ko	RelConc7_VRoot_PassExt_VerbTerm_RelSuf	RelConc15_Foreign_PassExt_VerbTerm_RelSuf
na_i_mi_sebenzi	AdvPre_NPrePre4_BPre4_NStem	Interrog_VerbTerm_BPre4_NStem
ye_e_n_dlela	PossConc9_LocPre_BPre9_NStem	PossConc4_VerbTerm_BPre9_NStem
.	Punc	Punc
i_komidi	NPrePre4_NStem	VerbTerm_NStem
ye_wadi	PossConc4_NStem	PossConc4_NStem
i_nga_lung_is_a	SC9_AdvPre_VRoot_CausExt_VerbTerm	VerbTerm_AdvPre_NStem_CausExt_VerbTerm
i_kambiso	NPrePre4_NStem	VerbTerm_NStem
ya_u_ku_bik_a	PossConc9_NPrePre15_BPre15_VRoot_VerbTerm	PossConc9_NPrePre1a_BPre15_Interrog_VerbTerm
,	Punc	Punc
e_fan_a	RelConc9_VRoot_VerbTerm	VerbTerm_VRoot_VerbTerm
na_leyo	AdvPre_Dem9	Interrog_Dem9
e_setjenziselwa	RelConc9_NStem	VerbTerm_NStem
u_ku_hlol_a	NPrePre15_BPre15_VRoot_VerbTerm	NPrePre1a_BPre15_NStem_VerbTerm
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
we_e_m_phath_is_w_a	PossConc3_LocPre_BPre3_VRoot_CausExt_PassExt_VerbTerm	PossConc3_VerbTerm_BPre3_PossConc7_CausExt_PossConc1a_VerbTerm
ne_e_n_sebenzi	AdvPre_LocPre_BPre3_NStem	AdvPre_VerbTerm_BPre9_NStem
za_u_mu_khandlu	PossConc8_NPrePre3_BPre3_NStem	PossConc10_NPrePre1a_BPre1_NStem
o_vez_w_e	RelConc1_VRoot_PassExt_VerbTerm	VerbTerm_Adv_PossConc1a_VerbTerm
ku_<?unk?>	BPre15_NStem	BPre15_Foreign
4	Num	Num
.	Punc	Punc
njenga_<?unk?>	NegPre_NStem	AdvPre_Foreign
e_sekel_a	RelConc4_VRoot_VerbTerm	VerbTerm_NStem_VerbTerm
u_ku_hlaliswa	NPrePre15_BPre15_NStem	NPrePre1a_BPre15_NStem
kwa_a_ba_ntu	PossConc15_NPrePre2_BPre2_NStem	PossConc15_VerbTerm_PossConc2_NStem
(	Punc	Punc
u_ku_<?unk?>_w_a	NPrePre15_BPre15_VRoot_PassExt_VerbTerm	NPrePre1a_BPre15_Foreign_PossConc1a_VerbTerm
i_zin_ndlu	NPrePre10_BPre10_NStem	VerbTerm_BPre10_NStem
,	Punc	Punc
a_manzi	NPrePre6_NStem	VerbTerm_NStem
,	Punc	Punc
i_hlwengiso	NPrePre4_NStem	VerbTerm_NStem
,	Punc	Punc
i_in_dlela	NPrePre10_NPre10_NStem	VerbTerm_Foreign_NStem
,	Punc	Punc
a_ma_<?unk?>	NPrePre6_BPre6_NStem	VerbTerm_BPre6_Foreign
njalonjalo	Adv	Adv
)	Punc	Punc
i_n_dlela	NPrePre9_BPre9_NStem	VerbTerm_BPre9_NStem
e_u_ku_enz_iw_a	RelConc4_NPrePre15_BPre15_VRoot_PassExt_VerbTerm	VerbTerm_NPrePre1a_BPre15_VRoot_PassExt_VerbTerm
nga_yo	AdvPre_PronStem9	AdvPre_PronStem9
i_zi_nto	NPrePre10_BPre10_NStem	VerbTerm_NStem_NStem
i_hlangahlangene	NPrePre4_NStem	VerbTerm_NStem
nga_i_n_dlela	AdvPre_NPrePre9_BPre9_NStem	AdvPre_VerbTerm_BPre9_NStem
e_nga_na_si_dingo	LocPre_NegPre_AdvPre_BPre7_NStem	VerbTerm_AdvPre_Interrog_BPre7_NStem
.	Punc	Punc
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
wa_u_ku_tlam_a	PossConc6_NPrePre15_BPre15_VRoot_VerbTerm	PossConc1a_NPrePre1a_BPre15_NStem_VerbTerm
u_tholakala	NPrePre1a_NStem	NPrePre1a_NStem
e_i_li_zinga_ini	LocPre_NPrePre5_BPre5_NStem_LocSuf	VerbTerm_VerbTerm_BPre5_NStem_LocSuf
la_ka_rhulumende	BPre5_PossKA_NStem	Dem16_AdvPre_NStem
wa_i_li_khaya	PossConc3_NPrePre5_BPre5_NStem	PossConc1a_VerbTerm_BPre5_NStem
,	Punc	Punc
u_mu_sebenzi	NPrePre3_BPre3_NStem	NPrePre1a_BPre1_NStem
wo_<?unk?>	PossConc6_NStem	PronStem3_Foreign
i_zin_ndlu	NPrePre10_BPre10_NStem	VerbTerm_BPre10_NStem
u_tholakala	NPrePre1a_NStem	NPrePre1a_NStem
e_i_li_zinga_ini	LocPre_NPrePre5_BPre5_NStem_LocSuf	VerbTerm_VerbTerm_BPre5_NStem_LocSuf
la_ka_rhulumende	BPre5_PossKA_NStem	Dem16_AdvPre_NStem
wa_i_si_funda	PossConc1_NPrePre7_BPre7_NStem	PossConc1a_VerbTerm_BPre7_NStem
,	Punc	Punc
begodu	Conj	Conj
i_si_bopho	NPrePre7_BPre7_NStem	VerbTerm_BPre7_NStem
sa_u_ku_nikela	PossConc7_NPrePre15_BPre15_NStem	PossConc7_NPrePre1a_BPre15_NStem
a_manzi	RelConc6_NStem	VerbTerm_NStem
na_i_gezi	AdvPre_NPre9_NStem	Interrog_VerbTerm_NStem
<?unk?>	NStem	Foreign
phakathi	Adv	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2
aba_ne_si_bopho	RelConc2_AdvPre_BPre7_NStem	RelConc2_AdvPre_BPre7_NStem
se_e_misebenzi	PossConc7_LocPre_NStem	PossConc7_VerbTerm_NStem
emi_nengi	AdjPref4_AdjStem	AdjPref4_AdjStem
ka_nye	AdvPre_AdjStem	AdvPre_AdjStem
ne_sakhiwo	AdvPre_NStem	AdvPre_Adv
sa_<?unk?>	PossConc1a_NStem	PossConc7_Foreign
.	Punc	Punc
e_i_li_qiniso_ini	LocPre_NPrePre5_BPre5_NStem_LocSuf	VerbTerm_VerbTerm_BPre5_NStem_LocSuf
,	Punc	Punc
a_ma_lungiselelo	NPrePre6_BPre6_NStem	VerbTerm_BPre6_NStem
la	Dem16	Dem16
a_ka_sebenz_i	SC1_NegPre_VRoot_VerbTerm	VerbTerm_AdvPre_Adv_VerbTerm
.	Punc	Punc
e_bu_jam_e_ini	LocPre_SC14_VRoot_VerbTerm_LocSuf	VerbTerm_BPre14_LocPre_VerbTerm_LocSuf
obu_nengi	AdjPref14_AdjStem	RelConc14_AdjStem
,	Punc	Punc
i_in_ndawo	NPrePre10_BPre10_NStem	VerbTerm_Foreign_NStem
za_u_ku_hlalis_a	PossConc10_NPrePre15_BPre15_VRoot_VerbTerm	PossConc10_NPrePre1a_BPre15_Conj_VerbTerm
a_ba_ntu	NPrePre2_BPre2_NStem	VerbTerm_PossConc2_NStem
zi_tlany_w_e	SC10_VRoot_PassExt_VerbTerm	NStem_NStem_PossConc1a_VerbTerm
ku_mbi	AdjPref15_AdjStem	BPre15_AdjStem
,	Punc	Punc
begodu	Conj	Conj
<?unk?>_ku_thint_an_a	NegPre_OC15_VRoot_RecipExt_VerbTerm	Foreign_BPre15_Dem9_RecipExt_VerbTerm
oku_ncani	PossConc15_NStem	RelConc15_NStem
phakathi	Adv	Adv
kwa_labo	PossConc15_Dem2	PossConc15_Dem2
